,sales,date,region
4996,2105.0,2021-07-09,north
4997,2240.0,2021-07-09,south
4998,2015.0,2021-07-09,east
4999,2170.0,2021-07-09,west
5000,2195.0,2021-07-10,north
5001,2440.0,2021-07-10,south
5002,2040.0,2021-07-10,east
5003,2260.0,2021-07-10,west
5004,2170.0,2021-07-11,north
5005,2200.0,2021-07-11,south
5006,2260.0,2021-07-11,east
5007,2395.0,2021-07-11,west
5008,2010.0,2021-07-12,north
5009,2005.0,2021-07-12,south
5010,2250.0,2021-07-12,east
5011,2010.0,2021-07-12,west
5012,2145.0,2021-07-13,north
5013,2105.0,2021-07-13,south
5014,2265.0,2021-07-13,east
5015,2020.0,2021-07-13,west
5016,2295.0,2021-07-14,north
5017,2330.0,2021-07-14,south
5018,2280.0,2021-07-14,east
5019,2045.0,2021-07-14,west
5020,2375.0,2021-07-15,north
5021,2370.0,2021-07-15,south
5022,2255.0,2021-07-15,east
5023,2305.0,2021-07-15,west
5024,2440.0,2021-07-16,north
5025,2020.0,2021-07-16,south
5026,2035.0,2021-07-16,east
5027,2155.0,2021-07-16,west
5028,2145.0,2021-07-17,north
5029,2080.0,2021-07-17,south
5030,2345.0,2021-07-17,east
5031,2230.0,2021-07-17,west
5032,2375.0,2021-07-18,north
5033,2165.0,2021-07-18,south
5034,2175.0,2021-07-18,east
5035,2385.0,2021-07-18,west
5036,2295.0,2021-07-19,north
5037,2170.0,2021-07-19,south
5038,2040.0,2021-07-19,east
5039,2205.0,2021-07-19,west
5040,2435.0,2021-07-20,north
5041,2380.0,2021-07-20,south
5042,2445.0,2021-07-20,east
5043,2390.0,2021-07-20,west
5044,2115.0,2021-07-21,north
5045,2275.0,2021-07-21,south
5046,2200.0,2021-07-21,east
5047,2305.0,2021-07-21,west
5048,2280.0,2021-07-22,north
5049,2140.0,2021-07-22,south
5050,2205.0,2021-07-22,east
5051,2450.0,2021-07-22,west
5052,2060.0,2021-07-23,north
5053,2200.0,2021-07-23,south
5054,2390.0,2021-07-23,east
5055,2075.0,2021-07-23,west
5056,2015.0,2021-07-24,north
5057,2235.0,2021-07-24,south
5058,2360.0,2021-07-24,east
5059,2125.0,2021-07-24,west
5060,2235.0,2021-07-25,north
5061,2450.0,2021-07-25,south
5062,2155.0,2021-07-25,east
5063,2280.0,2021-07-25,west
5064,2285.0,2021-07-26,north
5065,2395.0,2021-07-26,south
5066,2360.0,2021-07-26,east
5067,2290.0,2021-07-26,west
5068,2440.0,2021-07-27,north
5069,2315.0,2021-07-27,south
5070,2080.0,2021-07-27,east
5071,2450.0,2021-07-27,west
5072,2165.0,2021-07-28,north
5073,2385.0,2021-07-28,south
5074,2010.0,2021-07-28,east
5075,2425.0,2021-07-28,west
5076,2125.0,2021-07-29,north
5077,2125.0,2021-07-29,south
5078,2235.0,2021-07-29,east
5079,2360.0,2021-07-29,west
5080,2005.0,2021-07-30,north
5081,2200.0,2021-07-30,south
5082,2155.0,2021-07-30,east
5083,2245.0,2021-07-30,west
5084,2220.0,2021-07-31,north
5085,2225.0,2021-07-31,south
5086,2150.0,2021-07-31,east
5087,2145.0,2021-07-31,west
5088,2070.0,2021-08-01,north
5089,2265.0,2021-08-01,south
5090,2055.0,2021-08-01,east
5091,2165.0,2021-08-01,west
5092,2280.0,2021-08-02,north
5093,2275.0,2021-08-02,south
5094,2200.0,2021-08-02,east
5095,2490.0,2021-08-02,west
5096,2350.0,2021-08-03,north
5097,2075.0,2021-08-03,south
5098,2250.0,2021-08-03,east
5099,2315.0,2021-08-03,west
5100,2480.0,2021-08-04,north
5101,2070.0,2021-08-04,south
5102,2450.0,2021-08-04,east
5103,2010.0,2021-08-04,west
5104,2420.0,2021-08-05,north
5105,2215.0,2021-08-05,south
5106,2130.0,2021-08-05,east
5107,2065.0,2021-08-05,west
5108,2060.0,2021-08-06,north
5109,2050.0,2021-08-06,south
5110,2470.0,2021-08-06,east
5111,2295.0,2021-08-06,west
5112,2230.0,2021-08-07,north
5113,2030.0,2021-08-07,south
5114,2310.0,2021-08-07,east
5115,2415.0,2021-08-07,west
5116,2480.0,2021-08-08,north
5117,2230.0,2021-08-08,south
5118,2360.0,2021-08-08,east
5119,2400.0,2021-08-08,west
5120,2165.0,2021-08-09,north
5121,2385.0,2021-08-09,south
5122,2240.0,2021-08-09,east
5123,2060.0,2021-08-09,west
5124,2295.0,2021-08-10,north
5125,2180.0,2021-08-10,south
5126,2075.0,2021-08-10,east
5127,2375.0,2021-08-10,west
5128,2250.0,2021-08-11,north
5129,2250.0,2021-08-11,south
5130,2345.0,2021-08-11,east
5131,2080.0,2021-08-11,west
5132,2495.0,2021-08-12,north
5133,2100.0,2021-08-12,south
5134,2430.0,2021-08-12,east
5135,2070.0,2021-08-12,west
5136,2285.0,2021-08-13,north
5137,2235.0,2021-08-13,south
5138,2480.0,2021-08-13,east
5139,2425.0,2021-08-13,west
5140,2095.0,2021-08-14,north
5141,2135.0,2021-08-14,south
5142,2330.0,2021-08-14,east
5143,2020.0,2021-08-14,west
5144,2060.0,2021-08-15,north
5145,2140.0,2021-08-15,south
5146,2470.0,2021-08-15,east
5147,2485.0,2021-08-15,west
5148,2040.0,2021-08-16,north
5149,2155.0,2021-08-16,south
5150,2120.0,2021-08-16,east
5151,2135.0,2021-08-16,west
5152,2395.0,2021-08-17,north
5153,2475.0,2021-08-17,south
5154,2360.0,2021-08-17,east
5155,2175.0,2021-08-17,west
5156,2490.0,2021-08-18,north
5157,2075.0,2021-08-18,south
5158,2325.0,2021-08-18,east
5159,2445.0,2021-08-18,west
5160,2080.0,2021-08-19,north
5161,2370.0,2021-08-19,south
5162,2225.0,2021-08-19,east
5163,2495.0,2021-08-19,west
5164,2160.0,2021-08-20,north
5165,2195.0,2021-08-20,south
5166,2315.0,2021-08-20,east
5167,2170.0,2021-08-20,west
5168,2230.0,2021-08-21,north
5169,2095.0,2021-08-21,south
5170,2050.0,2021-08-21,east
5171,2490.0,2021-08-21,west
5172,2095.0,2021-08-22,north
5173,2180.0,2021-08-22,south
5174,2075.0,2021-08-22,east
5175,2475.0,2021-08-22,west
5176,2020.0,2021-08-23,north
5177,2000.0,2021-08-23,south
5178,2210.0,2021-08-23,east
5179,2155.0,2021-08-23,west
5180,2215.0,2021-08-24,north
5181,2475.0,2021-08-24,south
5182,2265.0,2021-08-24,east
5183,2030.0,2021-08-24,west
5184,2020.0,2021-08-25,north
5185,2240.0,2021-08-25,south
5186,2000.0,2021-08-25,east
5187,2150.0,2021-08-25,west
5188,2370.0,2021-08-26,north
5189,2180.0,2021-08-26,south
5190,2470.0,2021-08-26,east
5191,2150.0,2021-08-26,west
5192,2170.0,2021-08-27,north
5193,2260.0,2021-08-27,south
5194,2140.0,2021-08-27,east
5195,2045.0,2021-08-27,west
5196,2490.0,2021-08-28,north
5197,2320.0,2021-08-28,south
5198,2230.0,2021-08-28,east
5199,2440.0,2021-08-28,west
5200,2185.0,2021-08-29,north
5201,2350.0,2021-08-29,south
5202,2445.0,2021-08-29,east
5203,2365.0,2021-08-29,west
5204,2065.0,2021-08-30,north
5205,2015.0,2021-08-30,south
5206,2160.0,2021-08-30,east
5207,2300.0,2021-08-30,west
5208,2045.0,2021-08-31,north
5209,2440.0,2021-08-31,south
5210,2165.0,2021-08-31,east
5211,2180.0,2021-08-31,west
5212,2330.0,2021-09-01,north
5213,2240.0,2021-09-01,south
5214,2120.0,2021-09-01,east
5215,2495.0,2021-09-01,west
5216,2080.0,2021-09-02,north
5217,2415.0,2021-09-02,south
5218,2085.0,2021-09-02,east
5219,2400.0,2021-09-02,west
5220,2255.0,2021-09-03,north
5221,2245.0,2021-09-03,south
5222,2020.0,2021-09-03,east
5223,2270.0,2021-09-03,west
5224,2395.0,2021-09-04,north
5225,2165.0,2021-09-04,south
5226,2020.0,2021-09-04,east
5227,2135.0,2021-09-04,west
5228,2330.0,2021-09-05,north
5229,2290.0,2021-09-05,south
5230,2045.0,2021-09-05,east
5231,2255.0,2021-09-05,west
5232,2345.0,2021-09-06,north
5233,2185.0,2021-09-06,south
5234,2335.0,2021-09-06,east
5235,2300.0,2021-09-06,west
5236,2040.0,2021-09-07,north
5237,2055.0,2021-09-07,south
5238,2270.0,2021-09-07,east
5239,2335.0,2021-09-07,west
5240,2425.0,2021-09-08,north
5241,2445.0,2021-09-08,south
5242,2480.0,2021-09-08,east
5243,2480.0,2021-09-08,west
5244,2000.0,2021-09-09,north
5245,2075.0,2021-09-09,south
5246,2345.0,2021-09-09,east
5247,2245.0,2021-09-09,west
5248,2070.0,2021-09-10,north
5249,2365.0,2021-09-10,south
5250,2015.0,2021-09-10,east
5251,2375.0,2021-09-10,west
5252,2270.0,2021-09-11,north
5253,2015.0,2021-09-11,south
5254,2000.0,2021-09-11,east
5255,2295.0,2021-09-11,west
5256,2435.0,2021-09-12,north
5257,2485.0,2021-09-12,south
5258,2450.0,2021-09-12,east
5259,2205.0,2021-09-12,west
5260,2415.0,2021-09-13,north
5261,2440.0,2021-09-13,south
5262,2490.0,2021-09-13,east
5263,2415.0,2021-09-13,west
5264,2260.0,2021-09-14,north
5265,2385.0,2021-09-14,south
5266,2280.0,2021-09-14,east
5267,2210.0,2021-09-14,west
5268,2070.0,2021-09-15,north
5269,2105.0,2021-09-15,south
5270,2425.0,2021-09-15,east
5271,2265.0,2021-09-15,west
5272,2190.0,2021-09-16,north
5273,2110.0,2021-09-16,south
5274,2115.0,2021-09-16,east
5275,2455.0,2021-09-16,west
5276,2270.0,2021-09-17,north
5277,2350.0,2021-09-17,south
5278,2365.0,2021-09-17,east
5279,2270.0,2021-09-17,west
5280,2200.0,2021-09-18,north
5281,2500.0,2021-09-18,south
5282,2425.0,2021-09-18,east
5283,2290.0,2021-09-18,west
5284,2460.0,2021-09-19,north
5285,2185.0,2021-09-19,south
5286,2390.0,2021-09-19,east
5287,2175.0,2021-09-19,west
5288,2480.0,2021-09-20,north
5289,2385.0,2021-09-20,south
5290,2150.0,2021-09-20,east
5291,2225.0,2021-09-20,west
5292,2395.0,2021-09-21,north
5293,2395.0,2021-09-21,south
5294,2445.0,2021-09-21,east
5295,2295.0,2021-09-21,west
5296,2285.0,2021-09-22,north
5297,2095.0,2021-09-22,south
5298,2310.0,2021-09-22,east
5299,2120.0,2021-09-22,west
5300,2075.0,2021-09-23,north
5301,2390.0,2021-09-23,south
5302,2485.0,2021-09-23,east
5303,2475.0,2021-09-23,west
5304,2225.0,2021-09-24,north
5305,2325.0,2021-09-24,south
5306,2195.0,2021-09-24,east
5307,2410.0,2021-09-24,west
5308,2285.0,2021-09-25,north
5309,2000.0,2021-09-25,south
5310,2345.0,2021-09-25,east
5311,2400.0,2021-09-25,west
5312,2260.0,2021-09-26,north
5313,2300.0,2021-09-26,south
5314,2150.0,2021-09-26,east
5315,2200.0,2021-09-26,west
5316,2140.0,2021-09-27,north
5317,2365.0,2021-09-27,south
5318,2090.0,2021-09-27,east
5319,2115.0,2021-09-27,west
5320,2070.0,2021-09-28,north
5321,2085.0,2021-09-28,south
5322,2435.0,2021-09-28,east
5323,2115.0,2021-09-28,west
5324,2340.0,2021-09-29,north
5325,2225.0,2021-09-29,south
5326,2140.0,2021-09-29,east
5327,2240.0,2021-09-29,west
5328,2000.0,2021-09-30,north
5329,2175.0,2021-09-30,south
5330,2020.0,2021-09-30,east
5331,2425.0,2021-09-30,west
5332,2350.0,2021-10-01,north
5333,2215.0,2021-10-01,south
5334,2345.0,2021-10-01,east
5335,2360.0,2021-10-01,west
5336,2370.0,2021-10-02,north
5337,2180.0,2021-10-02,south
5338,2000.0,2021-10-02,east
5339,2235.0,2021-10-02,west
5340,2055.0,2021-10-03,north
5341,2265.0,2021-10-03,south
5342,2165.0,2021-10-03,east
5343,2165.0,2021-10-03,west
5344,2135.0,2021-10-04,north
5345,2395.0,2021-10-04,south
5346,2240.0,2021-10-04,east
5347,2295.0,2021-10-04,west
5348,2425.0,2021-10-05,north
5349,2255.0,2021-10-05,south
5350,2145.0,2021-10-05,east
5351,2000.0,2021-10-05,west
5352,2090.0,2021-10-06,north
5353,2390.0,2021-10-06,south
5354,2120.0,2021-10-06,east
5355,2405.0,2021-10-06,west
5356,2370.0,2021-10-07,north
5357,2080.0,2021-10-07,south
5358,2160.0,2021-10-07,east
5359,2270.0,2021-10-07,west
5360,2455.0,2021-10-08,north
5361,2360.0,2021-10-08,south
5362,2085.0,2021-10-08,east
5363,2045.0,2021-10-08,west
5364,2260.0,2021-10-09,north
5365,2300.0,2021-10-09,south
5366,2065.0,2021-10-09,east
5367,2025.0,2021-10-09,west
5368,2400.0,2021-10-10,north
5369,2255.0,2021-10-10,south
5370,2335.0,2021-10-10,east
5371,2460.0,2021-10-10,west
5372,2120.0,2021-10-11,north
5373,2230.0,2021-10-11,south
5374,2195.0,2021-10-11,east
5375,2205.0,2021-10-11,west
5376,2105.0,2021-10-12,north
5377,2105.0,2021-10-12,south
5378,2065.0,2021-10-12,east
5379,2005.0,2021-10-12,west
5380,2205.0,2021-10-13,north
5381,2495.0,2021-10-13,south
5382,2125.0,2021-10-13,east
5383,2410.0,2021-10-13,west
5384,2320.0,2021-10-14,north
5385,2010.0,2021-10-14,south
5386,2330.0,2021-10-14,east
5387,2275.0,2021-10-14,west
5388,2305.0,2021-10-15,north
5389,2425.0,2021-10-15,south
5390,2310.0,2021-10-15,east
5391,2090.0,2021-10-15,west
5392,2485.0,2021-10-16,north
5393,2415.0,2021-10-16,south
5394,2395.0,2021-10-16,east
5395,2090.0,2021-10-16,west
5396,2010.0,2021-10-17,north
5397,2085.0,2021-10-17,south
5398,2250.0,2021-10-17,east
5399,2450.0,2021-10-17,west
5400,2230.0,2021-10-18,north
5401,2310.0,2021-10-18,south
5402,2005.0,2021-10-18,east
5403,2025.0,2021-10-18,west
5404,2085.0,2021-10-19,north
5405,2275.0,2021-10-19,south
5406,2220.0,2021-10-19,east
5407,2395.0,2021-10-19,west
5408,2070.0,2021-10-20,north
5409,2210.0,2021-10-20,south
5410,2290.0,2021-10-20,east
5411,2380.0,2021-10-20,west
5412,2475.0,2021-10-21,north
5413,2175.0,2021-10-21,south
5414,2015.0,2021-10-21,east
5415,2115.0,2021-10-21,west
5416,2030.0,2021-10-22,north
5417,2400.0,2021-10-22,south
5418,2180.0,2021-10-22,east
5419,2345.0,2021-10-22,west
5420,2485.0,2021-10-23,north
5421,2225.0,2021-10-23,south
5422,2095.0,2021-10-23,east
5423,2350.0,2021-10-23,west
5424,2315.0,2021-10-24,north
5425,2155.0,2021-10-24,south
5426,2305.0,2021-10-24,east
5427,2250.0,2021-10-24,west
5428,2470.0,2021-10-25,north
5429,2135.0,2021-10-25,south
5430,2255.0,2021-10-25,east
5431,2270.0,2021-10-25,west
5432,2410.0,2021-10-26,north
5433,2490.0,2021-10-26,south
5434,2250.0,2021-10-26,east
5435,2220.0,2021-10-26,west
5436,2145.0,2021-10-27,north
5437,2145.0,2021-10-27,south
5438,2450.0,2021-10-27,east
5439,2090.0,2021-10-27,west
5440,2165.0,2021-10-28,north
5441,2355.0,2021-10-28,south
5442,2315.0,2021-10-28,east
5443,2300.0,2021-10-28,west
5444,2225.0,2021-10-29,north
5445,2175.0,2021-10-29,south
5446,2435.0,2021-10-29,east
5447,2035.0,2021-10-29,west
5448,2430.0,2021-10-30,north
5449,2180.0,2021-10-30,south
5450,2060.0,2021-10-30,east
5451,2470.0,2021-10-30,west
5452,2400.0,2021-10-31,north
5453,2220.0,2021-10-31,south
5454,2395.0,2021-10-31,east
5455,2120.0,2021-10-31,west
5456,2080.0,2021-11-01,north
5457,2445.0,2021-11-01,south
5458,2415.0,2021-11-01,east
5459,2355.0,2021-11-01,west
5460,2405.0,2021-11-02,north
5461,2120.0,2021-11-02,south
5462,2195.0,2021-11-02,east
5463,2025.0,2021-11-02,west
5464,2305.0,2021-11-03,north
5465,2035.0,2021-11-03,south
5466,2085.0,2021-11-03,east
5467,2285.0,2021-11-03,west
5468,2205.0,2021-11-04,north
5469,2155.0,2021-11-04,south
5470,2105.0,2021-11-04,east
5471,2085.0,2021-11-04,west
5472,2475.0,2021-11-05,north
5473,2425.0,2021-11-05,south
5474,2330.0,2021-11-05,east
5475,2205.0,2021-11-05,west
5476,2235.0,2021-11-06,north
5477,2050.0,2021-11-06,south
5478,2455.0,2021-11-06,east
5479,2065.0,2021-11-06,west
5480,2210.0,2021-11-07,north
5481,2065.0,2021-11-07,south
5482,2215.0,2021-11-07,east
5483,2275.0,2021-11-07,west
5484,2005.0,2021-11-08,north
5485,2120.0,2021-11-08,south
5486,2140.0,2021-11-08,east
5487,2260.0,2021-11-08,west
5488,2165.0,2021-11-09,north
5489,2000.0,2021-11-09,south
5490,2435.0,2021-11-09,east
5491,2250.0,2021-11-09,west
5492,2485.0,2021-11-10,north
5493,2090.0,2021-11-10,south
5494,2025.0,2021-11-10,east
5495,2365.0,2021-11-10,west
5496,2150.0,2021-11-11,north
5497,2160.0,2021-11-11,south
5498,2035.0,2021-11-11,east
5499,2445.0,2021-11-11,west
5500,2350.0,2021-11-12,north
5501,2130.0,2021-11-12,south
5502,2045.0,2021-11-12,east
5503,2490.0,2021-11-12,west
5504,2315.0,2021-11-13,north
5505,2210.0,2021-11-13,south
5506,2345.0,2021-11-13,east
5507,2285.0,2021-11-13,west
5508,2225.0,2021-11-14,north
5509,2190.0,2021-11-14,south
5510,2495.0,2021-11-14,east
5511,2485.0,2021-11-14,west
5512,2105.0,2021-11-15,north
5513,2425.0,2021-11-15,south
5514,2155.0,2021-11-15,east
5515,2495.0,2021-11-15,west
5516,2485.0,2021-11-16,north
5517,2225.0,2021-11-16,south
5518,2315.0,2021-11-16,east
5519,2300.0,2021-11-16,west
5520,2165.0,2021-11-17,north
5521,2240.0,2021-11-17,south
5522,2290.0,2021-11-17,east
5523,2025.0,2021-11-17,west
5524,2080.0,2021-11-18,north
5525,2325.0,2021-11-18,south
5526,2105.0,2021-11-18,east
5527,2245.0,2021-11-18,west
5528,2180.0,2021-11-19,north
5529,2180.0,2021-11-19,south
5530,2345.0,2021-11-19,east
5531,2435.0,2021-11-19,west
5532,2490.0,2021-11-20,north
5533,2160.0,2021-11-20,south
5534,2460.0,2021-11-20,east
5535,2040.0,2021-11-20,west
5536,2010.0,2021-11-21,north
5537,2440.0,2021-11-21,south
5538,2190.0,2021-11-21,east
5539,2365.0,2021-11-21,west
5540,2145.0,2021-11-22,north
5541,2420.0,2021-11-22,south
5542,2200.0,2021-11-22,east
5543,2075.0,2021-11-22,west
5544,2075.0,2021-11-23,north
5545,2450.0,2021-11-23,south
5546,2280.0,2021-11-23,east
5547,2220.0,2021-11-23,west
5548,2410.0,2021-11-24,north
5549,2015.0,2021-11-24,south
5550,2020.0,2021-11-24,east
5551,2060.0,2021-11-24,west
5552,2410.0,2021-11-25,north
5553,2485.0,2021-11-25,south
5554,2445.0,2021-11-25,east
5555,2285.0,2021-11-25,west
5556,2490.0,2021-11-26,north
5557,2215.0,2021-11-26,south
5558,2015.0,2021-11-26,east
5559,2070.0,2021-11-26,west
5560,2170.0,2021-11-27,north
5561,2235.0,2021-11-27,south
5562,2145.0,2021-11-27,east
5563,2370.0,2021-11-27,west
5564,2035.0,2021-11-28,north
5565,2335.0,2021-11-28,south
5566,2390.0,2021-11-28,east
5567,2500.0,2021-11-28,west
5568,2180.0,2021-11-29,north
5569,2495.0,2021-11-29,south
5570,2170.0,2021-11-29,east
5571,2275.0,2021-11-29,west
5572,2265.0,2021-11-30,north
5573,2035.0,2021-11-30,south
5574,2480.0,2021-11-30,east
5575,2390.0,2021-11-30,west
5576,2415.0,2021-12-01,north
5577,2275.0,2021-12-01,south
5578,2100.0,2021-12-01,east
5579,2105.0,2021-12-01,west
5580,2330.0,2021-12-02,north
5581,2170.0,2021-12-02,south
5582,2460.0,2021-12-02,east
5583,2200.0,2021-12-02,west
5584,2225.0,2021-12-03,north
5585,2350.0,2021-12-03,south
5586,2125.0,2021-12-03,east
5587,2245.0,2021-12-03,west
5588,2025.0,2021-12-04,north
5589,2010.0,2021-12-04,south
5590,2005.0,2021-12-04,east
5591,2455.0,2021-12-04,west
5592,2130.0,2021-12-05,north
5593,2445.0,2021-12-05,south
5594,2190.0,2021-12-05,east
5595,2265.0,2021-12-05,west
5596,2380.0,2021-12-06,north
5597,2235.0,2021-12-06,south
5598,2200.0,2021-12-06,east
5599,2200.0,2021-12-06,west
5600,2090.0,2021-12-07,north
5601,2165.0,2021-12-07,south
5602,2300.0,2021-12-07,east
5603,2400.0,2021-12-07,west
5604,2135.0,2021-12-08,north
5605,2315.0,2021-12-08,south
5606,2375.0,2021-12-08,east
5607,2080.0,2021-12-08,west
5608,2270.0,2021-12-09,north
5609,2430.0,2021-12-09,south
5610,2335.0,2021-12-09,east
5611,2065.0,2021-12-09,west
5612,2235.0,2021-12-10,north
5613,2375.0,2021-12-10,south
5614,2400.0,2021-12-10,east
5615,2305.0,2021-12-10,west
5616,2310.0,2021-12-11,north
5617,2155.0,2021-12-11,south
5618,2435.0,2021-12-11,east
5619,2165.0,2021-12-11,west
5620,2225.0,2021-12-12,north
5621,2055.0,2021-12-12,south
5622,2235.0,2021-12-12,east
5623,2295.0,2021-12-12,west
5624,2040.0,2021-12-13,north
5625,2320.0,2021-12-13,south
5626,2110.0,2021-12-13,east
5627,2180.0,2021-12-13,west
5628,2360.0,2021-12-14,north
5629,2420.0,2021-12-14,south
5630,2370.0,2021-12-14,east
5631,2335.0,2021-12-14,west
5632,2485.0,2021-12-15,north
5633,2495.0,2021-12-15,south
5634,2365.0,2021-12-15,east
5635,2155.0,2021-12-15,west
5636,2385.0,2021-12-16,north
5637,2385.0,2021-12-16,south
5638,2435.0,2021-12-16,east
5639,2290.0,2021-12-16,west
5640,2210.0,2021-12-17,north
5641,2085.0,2021-12-17,south
5642,2090.0,2021-12-17,east
5643,2370.0,2021-12-17,west
5644,2145.0,2021-12-18,north
5645,2210.0,2021-12-18,south
5646,2380.0,2021-12-18,east
5647,2455.0,2021-12-18,west
5648,2270.0,2021-12-19,north
5649,2040.0,2021-12-19,south
5650,2180.0,2021-12-19,east
5651,2500.0,2021-12-19,west
5652,2115.0,2021-12-20,north
5653,2325.0,2021-12-20,south
5654,2250.0,2021-12-20,east
5655,2180.0,2021-12-20,west
5656,2330.0,2021-12-21,north
5657,2075.0,2021-12-21,south
5658,2355.0,2021-12-21,east
5659,2355.0,2021-12-21,west
5660,2205.0,2021-12-22,north
5661,2155.0,2021-12-22,south
5662,2010.0,2021-12-22,east
5663,2005.0,2021-12-22,west
5664,2410.0,2021-12-23,north
5665,2265.0,2021-12-23,south
5666,2205.0,2021-12-23,east
5667,2115.0,2021-12-23,west
5668,2050.0,2021-12-24,north
5669,2135.0,2021-12-24,south
5670,2440.0,2021-12-24,east
5671,2360.0,2021-12-24,west
5672,2405.0,2021-12-25,north
5673,2115.0,2021-12-25,south
5674,2085.0,2021-12-25,east
5675,2290.0,2021-12-25,west
5676,2245.0,2021-12-26,north
5677,2460.0,2021-12-26,south
5678,2450.0,2021-12-26,east
5679,2310.0,2021-12-26,west
5680,2370.0,2021-12-27,north
5681,2040.0,2021-12-27,south
5682,2415.0,2021-12-27,east
5683,2015.0,2021-12-27,west
5684,2245.0,2021-12-28,north
5685,2120.0,2021-12-28,south
5686,2415.0,2021-12-28,east
5687,2295.0,2021-12-28,west
5688,2445.0,2021-12-29,north
5689,2215.0,2021-12-29,south
5690,2285.0,2021-12-29,east
5691,2395.0,2021-12-29,west
5692,2435.0,2021-12-30,north
5693,2400.0,2021-12-30,south
5694,2260.0,2021-12-30,east
5695,2315.0,2021-12-30,west
5696,2315.0,2021-12-31,north
5697,2175.0,2021-12-31,south
5698,2295.0,2021-12-31,east
5699,2055.0,2021-12-31,west
5700,2130.0,2022-01-01,north
5701,2480.0,2022-01-01,south
5702,2190.0,2022-01-01,east
5703,2170.0,2022-01-01,west
5704,2160.0,2022-01-02,north
5705,2120.0,2022-01-02,south
5706,2110.0,2022-01-02,east
5707,2080.0,2022-01-02,west
5708,2050.0,2022-01-03,north
5709,2150.0,2022-01-03,south
5710,2440.0,2022-01-03,east
5711,2055.0,2022-01-03,west
5712,2405.0,2022-01-04,north
5713,2020.0,2022-01-04,south
5714,2010.0,2022-01-04,east
5715,2005.0,2022-01-04,west
5716,2480.0,2022-01-05,north
5717,2360.0,2022-01-05,south
5718,2025.0,2022-01-05,east
5719,2275.0,2022-01-05,west
5720,2245.0,2022-01-06,north
5721,2060.0,2022-01-06,south
5722,2290.0,2022-01-06,east
5723,2205.0,2022-01-06,west
5724,2065.0,2022-01-07,north
5725,2050.0,2022-01-07,south
5726,2180.0,2022-01-07,east
5727,2135.0,2022-01-07,west
5728,2370.0,2022-01-08,north
5729,2245.0,2022-01-08,south
5730,2070.0,2022-01-08,east
5731,2395.0,2022-01-08,west
5732,2490.0,2022-01-09,north
5733,2105.0,2022-01-09,south
5734,2335.0,2022-01-09,east
5735,2250.0,2022-01-09,west
5736,2240.0,2022-01-10,north
5737,2090.0,2022-01-10,south
5738,2370.0,2022-01-10,east
5739,2315.0,2022-01-10,west
5740,2000.0,2022-01-11,north
5741,2075.0,2022-01-11,south
5742,2305.0,2022-01-11,east
5743,2145.0,2022-01-11,west
5744,2050.0,2022-01-12,north
5745,2260.0,2022-01-12,south
5746,2095.0,2022-01-12,east
5747,2500.0,2022-01-12,west
5748,2260.0,2022-01-13,north
5749,2365.0,2022-01-13,south
5750,2485.0,2022-01-13,east
5751,2180.0,2022-01-13,west
5752,2245.0,2022-01-14,north
5753,2225.0,2022-01-14,south
5754,2080.0,2022-01-14,east
5755,2250.0,2022-01-14,west
5756,2115.0,2022-01-15,north
5757,2145.0,2022-01-15,south
5758,2130.0,2022-01-15,east
5759,2120.0,2022-01-15,west
5760,2315.0,2022-01-16,north
5761,2410.0,2022-01-16,south
5762,2290.0,2022-01-16,east
5763,2150.0,2022-01-16,west
5764,2295.0,2022-01-17,north
5765,2015.0,2022-01-17,south
5766,2070.0,2022-01-17,east
5767,2095.0,2022-01-17,west
5768,2045.0,2022-01-18,north
5769,2125.0,2022-01-18,south
5770,2085.0,2022-01-18,east
5771,2095.0,2022-01-18,west
5772,2295.0,2022-01-19,north
5773,2265.0,2022-01-19,south
5774,2040.0,2022-01-19,east
5775,2200.0,2022-01-19,west
5776,2415.0,2022-01-20,north
5777,2435.0,2022-01-20,south
5778,2160.0,2022-01-20,east
5779,2210.0,2022-01-20,west
5780,2295.0,2022-01-21,north
5781,2405.0,2022-01-21,south
5782,2380.0,2022-01-21,east
5783,2360.0,2022-01-21,west
5784,2080.0,2022-01-22,north
5785,2220.0,2022-01-22,south
5786,2495.0,2022-01-22,east
5787,2500.0,2022-01-22,west
5788,2170.0,2022-01-23,north
5789,2135.0,2022-01-23,south
5790,2205.0,2022-01-23,east
5791,2445.0,2022-01-23,west
5792,2195.0,2022-01-24,north
5793,2375.0,2022-01-24,south
5794,2370.0,2022-01-24,east
5795,2410.0,2022-01-24,west
5796,2470.0,2022-01-25,north
5797,2370.0,2022-01-25,south
5798,2110.0,2022-01-25,east
5799,2480.0,2022-01-25,west
5800,2085.0,2022-01-26,north
5801,2320.0,2022-01-26,south
5802,2075.0,2022-01-26,east
5803,2485.0,2022-01-26,west
5804,2165.0,2022-01-27,north
5805,2400.0,2022-01-27,south
5806,2055.0,2022-01-27,east
5807,2435.0,2022-01-27,west
5808,2380.0,2022-01-28,north
5809,2410.0,2022-01-28,south
5810,2240.0,2022-01-28,east
5811,2450.0,2022-01-28,west
5812,2190.0,2022-01-29,north
5813,2345.0,2022-01-29,south
5814,2290.0,2022-01-29,east
5815,2380.0,2022-01-29,west
5816,2145.0,2022-01-30,north
5817,2150.0,2022-01-30,south
5818,2500.0,2022-01-30,east
